"Product_Name","Image_Name","required_issue","business","unit","brand","category","sub_category","price"
"Bronx Colors Triangle Eye Contour Pencil - TEP10","none","1","0","0","0","0","1","0"
"Bronx Colors Triangle Eye Contour Pencil - TEP11","none","1","0","0","0","0","1","0"
"Bronx Colors Triangle Eye Contour Pencil - TEP12","none","1","0","0","0","0","1","0"
"Bronx Colors Triangle Lip Contour Pencil - TLP01","none","1","0","0","0","0","1","0"
"Bronx Colors Triangle Lip Contour Pencil - TLP02","none","1","0","0","0","0","1","0"
"Bronx Colors Triangle Lip Contour Pencil - TLP03","none","1","0","0","0","0","1","0"
"Bronx Colors Triangle Lip Contour Pencil - TLP04","none","1","0","0","0","0","1","0"
"Bronx Colors Triangle Lip Contour Pencil - TLP05","none","1","0","0","0","0","1","0"
"Bronx Colors Triangle Lip Contour Pencil - TLP06","none","1","0","0","0","0","1","0"
"Bronx Colors Triangle Lip Contour Pencil - TLP07","none","1","0","0","0","0","1","0"
"Bronx Colors Triangle Lip Contour Pencil - TLP08","none","1","0","0","0","0","1","0"
"Bronx Colors Triangle Lip Contour Pencil - TLP09","none","1","0","0","0","0","1","0"
"Bronx Colors Triangle Lip Contour Pencil - TLP10","none","1","0","0","0","0","1","0"
"Bronx Colors Triangle Lip Contour Pencil - TLP11","none","1","0","0","0","0","1","0"
"Bronx Colors Triangle Lip Contour Pencil - TLP12","none","1","0","0","0","0","1","0"
"Bronx Colors Deluxe Brush - BR01","none","1","0","0","0","0","1","0"
"Bronx Colors Deluxe Brush - BR02","none","1","0","0","0","0","1","0"
"Bronx Colors Deluxe Brush - BR03","none","1","0","0","0","0","1","0"
"Bronx Colors Deluxe Brush - BR04","none","1","0","0","0","0","1","0"
"Bronx Colors Deluxe Brush - BR05","none","1","0","0","0","0","1","0"
"Bronx Colors Magnetic Urban Brushes - UBRSET02","none","1","0","0","0","0","1","0"
"Beurer Bm 28 Blood Pressure Monitor Value Pack","none","1","0","0","0","1","0","0"
"Beurer Bm 58 Touch Blood Pressure Monitor (Arm)","none","1","0","0","0","1","0","0"
"Beurer Bm 85-Blood Pressure Monitor (Arm)","none","1","0","0","0","1","0","0"
"Beurer Bm 35-Blood Pressure Monitor (Arm)","none","1","0","0","0","1","0","0"
"Bionime Gm 100-Blood Glucose Monitor","none","1","0","0","0","1","0","0"
"Bionime Gs 100-Blood Glucose Strip(25Pcs)","none","1","0","0","0","1","0","0"
"Bionime Gm 700Sb-Blood Glucose Monitor","none","1","0","0","0","1","0","0"
"Bionime Gm 700S-Blood Glucose Monitor","none","1","0","0","0","1","0","0"
"Bionime Gs 700-Blood Glucose Strip(25Pcs)","none","1","0","0","0","1","0","0"
"Beurer Po 30-Pulse Oximeter","none","1","0","0","0","1","0","0"
"Beurer Ft 90-Non-Contact Thermometer","none","1","0","0","0","1","0","0"
"Beurer Ft 78 Ear Thermometer","none","1","0","0","0","1","0","0"
"Beurer Ft 78-Protective Cap (20 Pcs)","none","1","0","0","0","1","0","0"
"Drive Devilbiss Devilbiss Oxygen Concentrator 10L Model: 1025Ks + Accessories","none","1","0","0","0","1","0","0"
"Beurer Ih 18 Nebulizer","none","1","0","0","0","1","0","0"
"Beurer Ih 50-Mesh Nebulizer","none","1","0","0","0","1","0","0"
"Beurer Ha 50-Hearing Amplifier","none","1","0","0","0","1","0","0"
"Beurer Ha 20-Hearing Amplifier","none","1","0","0","0","1","0","0"
"Beurer Ps 240-Soft Grip Bathroom Scale","none","1","0","0","0","1","0","0"
"Beurer Gs 203-New York Glass Scale","none","1","0","0","0","1","0","0"
"Beurer Gs 203-London Glass Scale","none","1","0","0","0","1","0","0"
"Beurer Ms 01 White Mechanic Scale","none","1","0","0","0","1","0","0"
"Beurer Fm 60-Foot Massager","none","1","0","0","0","1","0","0"
"Beurer Fb 20 Foot Bubble Spa","none","1","0","0","0","1","0","0"
"Beurer Mg 145-Shiatsu Massage Cushion","none","1","0","0","0","1","0","0"
"Beurer Mg 150-Massager (Neck)","none","1","0","0","0","1","0","0"
"Beurer Mg 148-Shiatsu Massager","none","1","0","0","0","1","0","0"
"Beurer Mg 16-Mini Massager Red","none","1","0","0","0","1","0","0"
"Beurer Em 38-Back Belt With Tens Device","none","1","0","0","0","1","0","0"
"Beurer Cm 50 Cellulite Massage","none","1","0","0","0","1","0","0"
"Beurer Mg 300-Shiatsu Seat Cover","none","1","0","0","0","1","0","0"
"Beurer Hk 25 Heating Pad","none","1","0","0","0","1","0","0"
"Beurer Hk 35 Heating Pad","none","1","0","0","0","1","0","0"
"Beurer Hk 55-Multifunction Heating Pad","none","1","0","0","0","1","0","0"
"Beurer Il 11-Infrared Lamp","none","1","0","0","0","1","0","0"
"Beurer Il 35 Infrared Heat Lamp","none","1","0","0","0","1","0","0"
"Beurer Il 50-Infrared Heat Lamp","none","1","0","0","0","1","0","0"
"Crevil Exitans Caffeine Shampoo 250 Ml","none","1","0","0","0","1","0","0"
"Crevil Exitans Anti-Dandruff Shampoo 250 Ml","none","1","0","0","0","1","0","0"
"Crevil Elaine Perine Whitening Intimate 50 Ml","none","1","0","0","0","1","0","0"
"Crevil Exitans Caffeine Conditioner 250 Ml","none","1","0","0","0","1","0","0"
"RAY Floor Cleaner Rose 200ml","not found","0","0","0","0","0","0","0"
"RAY Floor Cleaner Lemon 500ml","not found","0","0","0","0","0","0","0"
"RAY Floor Cleaner Rose 500ml","not found","0","0","0","0","0","0","0"
"RAY Floor Cleaner Rose 1 Liter","not found","0","0","0","0","0","0","0"
"RAY Floor Cleaner Lemon 1 Liter","not found","0","0","0","0","0","0","0"
"RAY Floor Cleaner Lemon 2000 ml","not found","0","0","0","0","0","0","0"
"RAY Floor Cleaner Rose 2000 ml","not found","0","0","0","0","0","0","0"
"RAY DO Glass & Household Cleaner 250 ml","not found","0","0","0","0","0","0","0"
"RAY DO Glass & Household Cleaner Refill 350 ml","not found","0","0","0","0","0","0","0"
"RAY DO Glass & Household Cleaner 350 ml","not found","0","0","0","0","0","0","0"
"RAY TV Screen Cleaner 50 ml","not found","0","0","0","0","0","0","0"
"RAY TV Screen Cleaner 100 ml","not found","0","0","0","0","0","0","0"
"RAY Glycerine 65 gm","none","1","0","0","0","1","0","0"
"RAY Glycerine 130 gm","none","1","0","0","0","1","0","0"
"RAY.D Glycerine Rose Aqua (Spray) 130 gm","none","1","0","0","0","1","0","0"
"RAY Comodo Toilet Cleaner 500ml","not found","0","0","0","0","0","0","0"
"RAY Comodo Toilet Cleaner 750ml","not found","0","0","0","0","0","0","0"
"RAY Disinfectant Spray","none","1","0","0","0","1","0","0"
"RAY Disinfectant Liquid ( FDC 001 ,FDC 1.1) 4 liter","none","1","0","0","0","1","0","0"
"RAY Disinfectant Liquid ( FDC 001 ,FDC 1.1) 1 Liter","none","1","0","0","0","1","0","0"
"RAY Active Sanitizing Hand Wash 50ml Lemon","none","1","0","0","0","1","0","0"
"RAY Active Sanitizing Hand Wash 50ml Marigold ( Pocket )","none","1","0","0","0","1","0","0"
"RAY Active Sanitizing Hand Wash Lemon 250 ml Sachet Pack","none","1","0","0","0","1","0","0"
"RAY Active Sanitizing Hand Wash Marigold 250 ml Sachet Pack","none","1","0","0","0","1","0","0"
"RAY Active Sanitizing Hand Wash 250ml Lemon","none","1","0","0","0","1","0","0"
"RAY Active Sanitizing Hand Wash 250ml Marigold","none","1","0","0","0","1","0","0"
"Ray Refill Hand Wash 2 Liter Lemon","none","1","0","0","0","1","0","0"
"RAY Refill Hand Wash 2 Liter Marigold","none","1","0","0","0","1","0","0"
"RAY Refill Hand Wash 4 Liter Lemon","none","1","0","0","0","1","0","0"
"RAY Refill Hand Wash 4 Liter Marigold","none","1","0","0","0","1","0","0"
"RAY Dish wash Liquid Refill 250 ml","not found","0","0","0","0","0","0","0"
"RAY Dish wash Liquid 500ml","not found","0","0","0","0","0","0","0"
"RAY Dish wash Liquid Refill 4 Liter","not found","0","0","0","0","0","0","0"
"RAY Sanitizer Spray (Pen) 10ml","none","1","0","0","0","1","0","0"
"RAY Sanitizer Spray 50ml","none","1","0","0","0","1","0","0"
"RAY Sanitizer Spray (Pink) 50ml","none","1","0","0","0","1","0","0"
"RAY Sanitizer Spray 100ml","none","1","0","0","0","1","0","0"
"RAY Sanitizer Spray (Pink) 100ml","none","1","0","0","0","1","0","0"
"RAY Sanitizer Spray Limited Edition","none","1","0","0","0","1","0","0"
"RAY Sanitizer Refill 500ml","none","1","0","0","0","1","0","0"
"RAY Sanitizer Refill (Pink) 500ml","none","1","0","0","0","1","0","0"
"RAY Sanitizer Refill 1Liter","none","1","0","0","0","1","0","0"
"RAY Sanitizer Refill (Pink) 1Liter","none","1","0","0","0","1","0","0"
"RAY Sanitizer Refill 4 Liter","none","1","0","0","0","1","0","0"
"RAY Monthly Family Planner","none","1","0","0","0","1","0","0"
"RAY Toiletries Combo","none","1","0","0","0","1","0","0"
"Hand Bag for Women - Black - ADS301-1","not found","0","0","0","0","0","0","0"
"Hand Bag for Women - Maroon - ADS302-1","not found","0","0","0","0","0","0","0"
"Hand Bag for Women - Light Purple - ADS303-1","not found","0","0","0","0","0","0","0"
"Hand Bag for Women - Green - ADS304-1","not found","0","0","0","0","0","0","0"
"Hand Bag for Women - Off White - ADS305-1","not found","0","0","0","0","0","0","0"
"Hand Bag for Women - Brown - ADS306-1","not found","0","0","0","0","0","0","0"
"Artificial Leather Hand Bag For Women - Red - ADS315-1","not found","0","0","0","0","0","0","0"
"Hand Bag for Women - Brown - ADS325","not found","0","0","0","0","0","0","0"
"Echolac Bag Carry On Travel Trolley Bag 4-Wheels Waterproof And Washable- PPF 01 Trolley -28 INC - Coffee color","not found","0","0","0","0","0","0","0"
"Echolac Bag Carry On Travel Trolley Bag 4-Wheels Waterproof And Washable- PPF 01 Trolley -20 INC - Coffee color","not found","0","0","0","0","0","0","0"
"Echolac Bag Carry On Travel Trolley Bag 4-Wheels Waterproof And Washable- PPF 27 Trolley -20 INC - Meroon","not found","0","0","0","0","0","0","0"
"Echolac Bag Carry On Travel Trolley Bag 4-Wheels Waterproof And Washable- PPF 27 Trolley -24 INC - Meroon","not found","0","0","0","0","0","0","0"
"Echolac Bag Carry On Travel Trolley Bag 4-Wheels Waterproof And Washable- PPF 27 Trolley -28 INC - Meroon","not found","0","0","0","0","0","0","0"
"Echolac Bag Carry On Travel Trolley Bag 4-Wheels Waterproof And Washable- ABS Lock system 8805 (ecolac)-20 Inc - Blue","not found","0","0","0","0","0","0","0"
"Echolac Bag Carry On Travel Trolley Bag 4-Wheels Waterproof And Washable- ABS Lock system 8805 (ecolac)-24 Inc - Blue","not found","0","0","0","0","0","0","0"
"Echolac Carry On Travel Trolley Bag 4-Wheels Waterproof And Washable 7005 - 18 Inc - Orange","not found","0","0","0","0","0","0","0"
"Echolac Carry On Travel Trolley Bag 4-Wheels Waterproof And Washable 7005 -22 Inc - Orange","not found","0","0","0","0","0","0","0"
"Echolac Carry On Travel Trolley Bag 4-Wheels Waterproof And Washable 7005 -26 inc - Orange","not found","0","0","0","0","0","0","0"
"Diplomate Echolac Bag Carry On Travel Trolley Bag 4-Wheels Waterproof And Washable- 2015 echolac-20 inc - Orange","not found","0","0","0","0","0","0","0"
"Diplomate Echolac Bag Carry On Travel Trolley Bag 4-Wheels Waterproof And Washable- 2015 echolac-24 inc - Orange","not found","0","0","0","0","0","0","0"
"Diplomate Echolac Bag Carry On Travel Trolley Bag 4-Wheels Waterproof And Washable- 2015 echolac-28inc - Orange","not found","0","0","0","0","0","0","0"
"Discovery Carry On Travel Trolley Bag 4-Wheels Waterproof And Washable D08-20"" Inc - Coffee","not found","0","0","0","0","0","0","0"
"DANIEL Carry On Travel Trolley Bag 5-Wheels Waterproof And Washable DA4066-20 INC - Maroon","not found","0","0","0","0","0","0","0"
"DANIEL Carry On Travel Trolley Bag 5-Wheels Waterproof And Washable DA4066-24 INC - Maroon","not found","0","0","0","0","0","0","0"
"DANIEL Carry On Travel Trolley Bag 5-Wheels Waterproof And Washable DA4066-28"" INC - Maroon","not found","0","0","0","0","0","0","0"
"DANIEL Discovery Carry On Travel Trolley Bag 4-Wheels Waterproof And Washable DA4065-20inc - Coffee","not found","0","0","0","0","0","0","0"
"DANIEL Carry On Travel Trolley Bag 4-Wheels Waterproof And Washable DA4055-24 inc - Maroon","not found","0","0","0","0","0","0","0"
"DANIEL Carry On Travel Trolley Bag 4-Wheels Waterproof And Washable DA5055-26 Inc - Maroon","not found","0","0","0","0","0","0","0"
"Hiland Carry On Travel Trolley Bag 4-Wheels Waterproof And Washable HL2010-20 Inc - Blue","not found","0","0","0","0","0","0","0"
"Hiland Carry On Travel Trolley Bag 4-Wheels Waterproof And Washable HL2010-24 Inc - Blue","not found","0","0","0","0","0","0","0"
"DANIEL Carry On Travel Trolley Bag 7-Wheels Waterproof And Washable 7090-20 Inc - Coffee","not found","0","0","0","0","0","0","0"
"DANIEL Carry On Travel Trolley Bag 7-Wheels Waterproof And Washable 7090-24 Inc - Coffee","not found","0","0","0","0","0","0","0"
