business,name,unit,per_unit_value,brand,category,sub_category,sub_category2,vendor_price,price,is_offer_enable,offer_price,featured_image,short_resolation_image,type,keywords,alert_quantity,slug,sku,delivery_time,current_stock,enable_stock,shipping_charge,status,description,image1,image2,image3,image4,image5,image6
gadgethouse,Kemei KM-809A Hair Clipper & beard Trimmer - White and Black,Piece,1,kemei,health-and-beauty-1,men's-care-1,shaving-&-grooming,1200,3499,0,,,,,,5,,,,20,1,,active,"<span>Kemei Km-809 Professional Electric And Rechargeable Hair Trimmer Heavy Duty Gromming Set For Men, Women And Pets (Mutlicolor)<br/>
What If We Were To Tell You That You Can Give Yourself A Salon-Like Shave At Home? Sounds Like A Deal You Are Interested In? Get Yourself This Hair Clipper Set. Boasting Of A Full Set Of Hair Grooming Accessories, This Set Will Help You Take Control Of All Your Trimming And Shaving Needs In A Quick, Efficient, Safe, And Cost-Friendly Manner. Looking</span>",,,,,,
gadgethouse,"kemei KM- 6688 Two Battery ,Hair Clipper Adjustable Trimming",Piece,1,kemei,health-and-beauty-1,men's-care-1,shaving-&-grooming,1100,4999,0,,,,,,5,,,,20,1,,active,"<span>5 adjustable trimming switch modes via rotating the head. Low noise design when working, enables you to make a haircut while the baby is sleeping. Adopts exquisite structural design and technology, 4 limited combs with different trimming styles, 3mm / 6mm / 9mm / 12mm. Made of Titanium steel blade from Germany, with professional bareheaded machine, will not hurt scalp with hair residue of 0.2mm. Exclusive patent technology l-shaped cutting, no harm to your skin while well clear the hair 2 Detachable &amp; rechargeable battery for power replacement and convenient using.</span>",,,,,,
gadgethouse,HTC AT-1107B Rechargeable Cordless Hair Trimmer,Piece,1,htc,health-and-beauty-1,men's-care-1,shaving-&-grooming,400,1850,0,,,,,,5,,,,20,1,,active,"<span>Model AT-1107<br/>
Brand HTC<br/>
Cordless : Yes<br/>
Additional Features :-<br/>
Adjustable Trimming Range,<br/>
Rechargeable,<br/>
Easy to Clean,<br/>
Detachable Head<br/>
BATTERY &amp; POWER :-<br/>
Battery Type Ni-CD<br/>
Power Source Battery Operated, Wire cord provided<br/>
Power Consumption 3 w<br/>
Recharge Time: 8 hours<br/>
Usable Time: 45 min<br/>
Package contains: Main trimmer unit, Clip, Brush, Oil, &amp; User Manuel<br/>
DESIGN AND BODY<br/>
Material Stainless Steel, Plastic<br/>
Voltage: 100-240V<br/>
Frequency: 50-60HZ<br/>
Power: 5 (W)<br/>
Body size: 16.5*4.5cm</span>",,,,,,
gadgethouse,HTC AT-522 Rechargeable Cordless Trimmer (Black),Piece,1,htc,health-and-beauty-1,men's-care-1,shaving-&-grooming,400,850,0,,,,,,5,,,,20,1,,active,"<span>Model AT-522<br/>
Brand HTC<br/>
Cordless : Yes<br/>
Additional Features :-<br/>
Adjustable Trimming Range,<br/>
Rechargeable,<br/>
Easy to Clean,<br/>
Detachable Head<br/>
BATTERY &amp; POWER :-<br/>
Battery Type Ni-CD<br/>
Power Source Battery Operated, Wire cord provided<br/>
Power Consumption 3 w<br/>
Recharge Time: 8 hours<br/>
Usable Time: 45 min<br/>
Package contains: Main trimmer unit, Clip, Brush, Oil, &amp; User Manuel<br/>
DESIGN AND BODY<br/>
Material Stainless Steel, Plastic<br/>
Voltage: 100-240V<br/>
Frequency: 50-60HZ<br/>
Power: 5 (W)<br/>
Body size: 16.5*4.5cm</span>",,,,,,
gadgethouse,HTC AT-1103B Rechargeable Hair Trimmers,Piece,1,htc,health-and-beauty-1,men's-care-1,shaving-&-grooming,400,999,0,,,,,,5,,,,20,1,,active,"<span>Model AT-1103<br/>
Brand HTC<br/>
Cordless : Yes<br/>
Additional Features :-<br/>
Adjustable Trimming Range,<br/>
Rechargeable,<br/>
Easy to Clean,<br/>
Detachable Head<br/>
BATTERY &amp; POWER :-<br/>
Battery Type Ni-CD<br/>
Power Source Battery Operated, Wire cord provided<br/>
Power Consumption 3 w<br/>
Recharge Time: 8 hours<br/>
Usable Time: 45 min<br/>
Package contains: Main trimmer unit, Clip, Brush, Oil, &amp; User Manuel<br/>
DESIGN AND BODY<br/>
Material Stainless Steel, Plastic<br/>
Voltage: 100-240V<br/>
Frequency: 50-60HZ<br/>
Power: 5 (W)<br/>
Body size: 16.5*4.5cm</span>",,,,,,
gadgethouse,HTC AT-518B Rechargeable Hair Clipper And Trimmer,Piece,1,htc,health-and-beauty-1,men's-care-1,shaving-&-grooming,400,999,0,,,,,,5,,,,20,1,,active,"<span>Model AT-518<br/>
Brand HTC<br/>
Cordless : Yes<br/>
Additional Features :-<br/>
Adjustable Trimming Range,<br/>
Rechargeable,<br/>
Easy to Clean,<br/>
Detachable Head<br/>
BATTERY &amp; POWER :-<br/>
Battery Type Ni-CD<br/>
Power Source Battery Operated, Wire cord provided<br/>
Power Consumption 3 w<br/>
Recharge Time: 8 hours<br/>
Usable Time: 45 min<br/>
Package contains: Main trimmer unit, Clip, Brush, Oil, &amp; User Manuel<br/>
DESIGN AND BODY<br/>
Material Stainless Steel, Plastic<br/>
Voltage: 100-240V<br/>
Frequency: 50-60HZ<br/>
Power: 5 (W)<br/>
Body size: 16.5*4.5cm</span>",,,,,,
gadgethouse,HTC AT-528 Professional Hair Clipper Trimmer,Piece,1,htc,health-and-beauty-1,men's-care-1,shaving-&-grooming,500,1250,0,,,,,,5,,,,20,1,,active,"<span>Model : HTC AT-528<br/>
High-grade stainless steel blade<br/>
Compact Design and comfortable to use<br/>
Ergonomic design for easier handling<br/>
Effortless even trim<br/>
Quick-release blades for easy cleaning<br/>
45 minutes of cordless use<br/>
8 hourschargimg time<br/>
Skin-friendly blades for smooth skin<br/>
4-Detachable 1mm /3mm /5mm &amp; 7mm comb</span>",,,,,,
gadgethouse,HTC AT-128 Rechargeable Hair Clipper & Shaver,Piece,1,htc,health-and-beauty-1,men's-care-1,shaving-&-grooming,850,1950,0,,,,,,5,,,,20,1,,active,"<span>Charging time- 8 hours<br/>
-Usage time- 1 Hour<br/>
-Fixed Li-ion Battery<br/>
-Input: AC 220-240V_ 50/60Hz 5W<br/>
-4 Clippers (3,6,9,12 mm) Size<br/>
-Package Contents: 1 x Adaptor Charger 1 x Lubricating Oil 1 x Cleaning Brush 1 x User Manual</span>",,,,,,
gadgethouse,Philips BT1230 Beard Trimmer,Piece,1,philips,health-and-beauty-1,men's-care-1,shaving-&-grooming,1250,2100,0,,,,,,5,,,,20,1,,active,"<span>DuraPower technology for a longer-lasting battery life<br/>
Stainless Steel Blades for long-lasting sharpness<br/>
Up to 30 minutes of cordless use after 8 hours charging<br/>
USB charging for convenient use<br/>
Choose 5mm long beard, short 3-day stubble, or zero trim look<br/>
Light on the device indicates when the battery is charging<br/>
Skin-friendly blades for smooth skin<br/>
Travel lock prevents trimmer from accidentally starting<br/>
Ergonomic design, easy to grip for easier handling<br/>
worldwide voltage, no oil needed</span>",,,,,,
gadgethouse,Philips BT1235-15 Beard Trimmer Series 1000 ,Piece,1,philips,health-and-beauty-1,men's-care-1,shaving-&-grooming,1600,4000,0,,,,,,5,,,,20,1,,active,"<span>DuraPower technology for a longer-lasting battery life<br/>
Stainless Steel Blades for long-lasting sharpness<br/>
Up to 30 minutes of cordless use after 8 hours charging<br/>
USB charging for convenient use<br/>
Choose 5mm long beard, short 3-day stubble, or zero trim look<br/>
Light on the device indicates when the battery is charging<br/>
Skin-friendly blades for smooth skin<br/>
Travel lock prevents trimmer from accidentally starting<br/>
Ergonomic design, easy to grip for easier handling<br/>
worldwide voltage, no oil needed</span>",,,,,,
gadgethouse,Philips BT3102-15 Cordless Rechargeable Beard Trimmer,Piece,1,philips,health-and-beauty-1,men's-care-1,shaving-&-grooming,1950,3500,0,,,,,,5,,,,20,1,,active,"<span>Brand: Philips<br/>
Model: BT3102<br/>
Series 3000 Beard Trimmer<br/>
Stainless Steel Blades for Long Lasting Sharpness<br/>
Skin Friendly Blades for Smooth Skin<br/>
Dura Power Technology for a Longer Lasting Battery Life<br/>
20 Lock-in Length<br/>
0.5 to 10 mm range of length<br/>
0.5 mm Precision Settings<br/>
45 min Cordless Use/2hours Full Charge<br/>
Lift &amp; Trim system cuts 30% faster<br/>
Storage Pouch<br/>
Cleaning Brush<br/>
100-240 Universal Voltage</span>",,,,,,
gadgethouse,Philips BT3105 Cordless Beard Trimmer,Piece,1,philips,health-and-beauty-1,men's-care-1,shaving-&-grooming,2250,4700,0,,,,,,5,,,,20,1,,active,"<span>Brand: Philips<br/>
Model: BT3105/15<br/>
Series 3000 Beard Trimmer<br/>
Stainless Steel Blades for Long Lasting Sharpness<br/>
Skin Friendly Blades for Smooth Skin<br/>
Dura Power Technology for a Longer Lasting Battery Life<br/>
20 Lock-in Length<br/>
0.5 to 10 mm range of length<br/>
0.5 mm Precision Settings<br/>
45 min Cordless Use/2hours Full Charge<br/>
Lift &amp; Trim system cuts 30% faster<br/>
Storage Pouch<br/>
Cleaning Brush<br/>
100-240 Universal Voltage</span>",,,,,,
gadgethouse,Xiaomi Enchen Boost Trimmer,Piece,1,xiaomi,health-and-beauty-1,men's-care-1,shaving-&-grooming,850,1700,0,,,,,,5,,,,20,1,,active,"<span>Model: Boost<br/>
Material: ABS.<br/>
Color: Black / White.<br/>
Weight: 142g<br/>
Size: 43 x 164 mm<br/>
Power: 5W<br/>
Voltage: 5V<br/>
Charging Time: 120 Minutes<br/>
Power Supply: USB Charging.<br/>
One Button Locks The Length Of The Haircut<br/>
Nano Ceramic Cutter Head<br/>
Variable Frequency Power, Two Speed Control<br/>
ESM Intelligence Prevent Stucking Hair<br/>
R Type Rounded Corner Processing<br/>
0.7-21mm haircut</span>",,,,,,
gadgethouse,Tianmin Tm-6032 Beard Trimmer Hair Clipper Shainpur,Piece,1,kemei,health-and-beauty-1,men's-care-1,shaving-&-grooming,380,1299,0,,,,,,5,,,,20,1,,active,"<span>Tianmin TM-6032 Beard Trimmer for men<br/>
Brand : TIANMIN<br/>
Model: TM-6032<br/>
Heavy duty<br/>
Maintenance free<br/>
Corded device<br/>
Great power battery<br/>
Efficient motor speed<br/>
Stainless Steel Blade<br/>
Press type switch easy to operation<br/>
Battery fully Recharge - 8 hours<br/>
Use time - 60 Min<br/>
Voltage : 220 - 240V<br/>
50/60Hz 3w</span>",,,,,,
gadgethouse,Tianmin  GM-6042 Rechargeable Hair Clipper & Trimmer,Piece,1,kemei,health-and-beauty-1,men's-care-1,shaving-&-grooming,380,1200,0,,,,,,5,,,,20,1,,active,"<span>Tianmin TM-6042 Beard Trimmer for men<br/>
Brand : TIANMIN<br/>
Model: TM-6032<br/>
Heavy duty<br/>
Maintenance free<br/>
Corded device<br/>
Great power battery<br/>
Efficient motor speed<br/>
Stainless Steel Blade<br/>
Press type switch easy to operation<br/>
Battery fully Recharge - 8 hours<br/>
Use time - 60 Min<br/>
Voltage : 220 - 240V<br/>
50/60Hz 3w</span>",,,,,,
gadgethouse,Kemei KM-531 Professional Hair Straightener,Piece,1,kemei,health-and-beauty-1,beauty-tools,curling-irons-&-hair-straightener,550,1800,0,,,,,,5,,,,20,1,,active,"<span>Kemei KM-531 Hair Straightener<br/>
Brand : Kemei<br/>
Model : KM 531<br/>
Ceramic Plates<br/>
Temperature : 160°C-220°C<br/>
Suitable for hair : Dry/Wet<br/>
Power Source : Electric<br/>
Voltage : 210-240V<br/>
Temperature Controller : Knob<br/>
Material of thermal plate/bar : Aluminum<br/>
Optimal styling time : 1-2 min.<br/>
Power Cord Tail Assembly Mode : Fixed, Non-rotatable</span>",,,,,,
gadgethouse,Kemei KM-2116 Professional Hair Straightener,Piece,1,kemei,health-and-beauty-1,beauty-tools,curling-irons-&-hair-straightener,550,1049,0,,,,,,5,,,,20,1,,active,"<span>Material: Tourmaline ceramic<br/>
Safety<br/>
Customized operation<br/>
Quick operation<br/>
Power: 25W<br/>
Applicable hair: Dry and wet<br/>
Optimal styling time: Less than 1 min<br/>
Material of thermal plate/bar: Aluminum</span>",,,,,,
gadgethouse,Kemei KM-329 Ceramic Flat Hair Straightener,Piece,1,kemei,health-and-beauty-1,beauty-tools,curling-irons-&-hair-straightener,500,1450,0,,,,,,5,,,,20,1,,active,"<span>Material: Ceramic<br/>
Item Type: Iron<br/>
Power: 40W-59W<br/>
Power Source: Electric<br/>
Diameter of thermal conductor: 21-30 mm<br/>
Applicable hair: Dry<br/>
Thermostat Adjustment Segments: Others<br/>
Voltage: 210-240V<br/>
Certification: CE<br/>
Dimensions Of Heating Plate: 110x42mm<br/>
Min. temperature: 160 °C<br/>
Optimal styling time: Less than 1 min.<br/>
Material: PC+PA<br/>
Temperature Controller: Thermostatic<br/>
Max. temperature: 220 °C<br/>
Material of thermal plate/bar: Aluminum<br/>
Service life of thermal plate/bar: More than 50,000 times<br/>
Power Cord Tail Assembly Mode: 360° Rotatable<br/>
Plug standard: Euro</span>",,,,,,
gadgethouse,Kemei  KM-1213 Hair Straightener 3 in1 Hair Curler Iron,Piece,1,kemei,health-and-beauty-1,beauty-tools,curling-irons-&-hair-straightener,700,1350,0,,,,,,5,,,,20,1,,active,"<span>Kemei KM 1213 3 in 1 Professional Hair Straightener Cum Curler Iron<br/>
Brand : KEMEI<br/>
Model: KM-1213<br/>
Input Voltage : AC 110–220V 50-60Hz<br/>
Power Consumption : 35W<br/>
Heater Type: PTC<br/>
Frequency : 50/60Hz<br/>
Color : Pink And White</span>",,,,,,
gadgethouse,Kemei KM-1291 Professional 3 in 1 Hair Straightener Cum Curler And Crimper Iron,Piece,1,kemei,health-and-beauty-1,beauty-tools,curling-irons-&-hair-straightener,750,1549,0,,,,,,5,,,,20,1,,active,"<span>Kemei KM 1291 3 in 1 Professional Hair Straightener Cum Curler Iron<br/>
Brand : KEMEI<br/>
Model: KM-1291<br/>
Input Voltage : AC 110–220V 50-60Hz<br/>
Power Consumption : 35W<br/>
Heater Type: PTC<br/>
Frequency : 50/60Hz<br/>
Color : Pink And White</span>",,,,,,
gadgethouse,Kemei KM-2209 Hair Straightener Portable Straight Tool Flat Iron,Piece,1,kemei,health-and-beauty-1,beauty-tools,curling-irons-&-hair-straightener,950,1788,0,,,,,,5,,,,20,1,,active,"<span>Brand Name:Kemei<br/>
Type:Curler&amp;straightener<br/>
Power:60W-100W<br/>
Power Source:Electric<br/>
Voltage:100-240v (Dual voltage)<br/>
Dimensions Of Heating Plate:Others<br/>
Power Cord Tail Assembly Mode:360° Rotatable<br/>
Plug standard:Euro<br/>
Applicable hair:Dry<br/>
Temperature Controller:Thermostatic<br/>
Material:PLASTIC<br/>
Thermostat Adjustment Segments:Others<br/>
Model Number:KM - 2209<br/>
Certification:ce<br/>
Material of thermal plate/bar:Aluminum<br/>
Size:Curler&amp;Straightener<br/>
Service life of thermal plate/bar:More than 50,000 times<br/>
Max. temperature:220 °C<br/>
Diameter of thermal conductor:More than 31 mm<br/>
Min. temperature:140 °C<br/>
Commodity Quality Certification:ce</span>",,,,,,
gadgethouse,Kemei KM-6832 Electric Folding Compact Travel Hair Dryer,Piece,1,kemei,health-and-beauty-1,beauty-tools,hair-dryers,600,1199,0,,,,,,5,,,,20,1,,active,"<span>Brand: Kemei<br/>
Model: KM-6832<br/>
negative temperature thermostat Yangfa<br/>
mini for folding<br/>
1800W super wind<br/>
Color: White Pink<br/>
Material: ABS<br/>
Size: 24 * 18cm<br/>
Gear: 2 files<br/>
Tuyere: Set nozzle<br/>
Rated voltage: 220V<br/>
Rated frequency: 50Hz<br/>
Plug Specifications: European regulations<br/>
Plug Type :EU Plug,it applies to Indonesia, Germany, France, Spain, Italy and so on.<br/>
Package:<br/>
1 x host<br/>
1 x Chinese and English manual<br/>
Only the above package content, other products are not included.<br/>
Note: Light shooting and different displays may cause the color of the item in the picture a little different from the real thing. The measurement allowed error is +/- 1-3cm</span>",,,,,,
