business,name,unit,per_unit_value,brand,category,sub_category,sub_category2,price,is_offer_enable,offer_price,featured_image,short_resolation_image,type,keywords,alert,sku,delivery_time,status,enable_stock,current_stock,description,shipping_charge,image1,image2,image3,image4,image5,image6
discoveryproducts(bd)ltd,Apis Himalaya Honey 250 gm,Gram,250,himalaya-honey,groceries,breakfast,,200,0,,,,,"grocerie,breakfast",10,,4920,active,1,100,<p>Product details of Apis Himalaya Honey 250 gm Specifications of Apis Himalaya Honey 250 gm Brand No Brand SKU 203437170_BD-1151473621 Capacity 250gm Country of Origin Other Weight Not Specified Pack Size Not Specified What&rsquo;s in the box Apis Himalaya Honey 250 gm</p>,,,,,,,
discoveryproducts(bd)ltd,Apis Himalaya Honey 500 gm,Gram,500,himalaya-honey,groceries,breakfast,,375,0,,,,,"grocerie,breakfast",10,,4920,active,1,100,<p>Product details of Apis Himalaya Honey 500 gm Specifications of Apis Himalaya Honey 500 gm Brand No Brand SKU 203429682_BD-1151477113 Capacity 500gm Country of Origin Other Weight Not Specified Pack Size Not Specified What&rsquo;s in the box Apis Himalaya Honey 500 gm</p>,,,,,,,
discoveryproducts(bd)ltd,Apis Himalaya Honey 1 kg,Kg,1,himalaya-honey,groceries,breakfast,,650,0,,,,,"grocerie,breakfast",10,,4920,active,1,100,<p>Product details of Apis Himalaya Honey 1 kg Specifications of Apis Himalaya Honey 1 kg Brand Apis SKU 203426997_BD-1151468841 Capacity 1kg Pack Size Not Specified Weight Not Specified Country of Origin Other What&rsquo;s in the box Apis Himalaya Honey 1 kg</p>,,,,,,,
discoveryproducts(bd)ltd,Luglio Extra Virgin Olive Oil 250 ml,Mililiter,250,luglio-oil,groceries,cooking-items,,356,0,,,,,"grocerie,cooking-items",10,,4920,active,1,100,<p>Product details of Luglio Extra Virgin Olive Oil 1 Ltr Specifications of Luglio Extra Virgin Olive Oil 1 Ltr Brand Luglio SKU 203432448_BD-1151475538 Capacity 1Ltr Pack Size Not Specified Weight Not Specified Country of Origin Other What&rsquo;s in the box Luglio Extra Virgin Olive Oil 1 Ltr</p>,,,,,,,
discoveryproducts(bd)ltd,Luglio Extra Virgin Olive Oil 500 ml,Mililiter,500,luglio-oil,groceries,cooking-items,,600,0,,,,,"grocerie,cooking-items",10,,4920,active,1,100,<p>Product details of Luglio Extra Virgin Olive Oil 500 ml Specifications of Luglio Extra Virgin Olive Oil 500 ml Brand Luglio SKU 203436225_BD-1151465989 Capacity 500ml Pack Size Not Specified Weight Not Specified Country of Origin Other What&rsquo;s in the box Luglio Extra Virgin Olive Oil 500 ml</p>,,,,,,,
discoveryproducts(bd)ltd,Luglio Extra Virgin Olive Oil 1 Ltr,Litre,1,luglio-oil,groceries,cooking-items,,1050,0,,,,,"grocerie,cooking-items",10,,4920,active,1,100,<p>Product details of Luglio Extra Virgin Olive Oil 1 Ltr Specifications of Luglio Extra Virgin Olive Oil 1 Ltr Brand Luglio SKU 203432448_BD-1151475538 Capacity 1Ltr Pack Size Not Specified Weight Not Specified Country of Origin Other What&rsquo;s in the box Luglio Extra Virgin Olive Oil 1 Ltr</p>,,,,,,,
discoveryproducts(bd)ltd,Luglio Extra Virgin Olive Oil 1 Ltr ( 5 Pcs Bundle),Litre,1,luglio-oil,groceries,cooking-items,,4400,0,,,,,"grocerie,cooking-items",10,,4920,active,1,100,<p>Product details of Luglio Extra Virgin Olive Oil 1 ltr ( 5 pcs Bundle with Frypan Free) Specifications of Luglio Extra Virgin Olive Oil 1 ltr ( 5 pcs Bundle with Frypan Free) Brand Luglio SKU 210962370_BD-1160852399 Capacity 1 ltr Country of Origin Italy Food Type Liquid</p>,,,,,,,
discoveryproducts(bd)ltd,Luglio Extra Virgin Olive Oil 3 Ltr,Litre,3,luglio-oil,groceries,cooking-items,,3500,0,,,,,"grocerie,cooking-items",10,,4920,active,1,100,<p>Specifications of Luglio Extra Virgin Olive Oil 1 Ltr Brand Luglio SKU 203432448_BD-1151475538 Capacity 1Ltr Pack Size Not Specified Weight Not Specified Country of Origin Other What&rsquo;s in the box Luglio Extra Virgin Olive Oil 1 Ltr</p>,,,,,,,
discoveryproducts(bd)ltd,Luglio Extra Virgin Olive Oil 5 Ltr,Litre,5,luglio-oil,groceries,cooking-items,,4400,0,,,,,"grocerie,cooking-items",10,,4920,active,1,100,<p>Product details of Luglio Extra Virgin Olive Oil 5 Liters Tin Product Type: Olive Oil Premium Quality Product Capacity: 5 liter 100% Halal Product Country of Origin: Italy Specifications of Luglio Extra Virgin Olive Oil 5 Liters Tin Brand LugilO SKU 150232613_BD-1076718704 Capacity 5 liter</p>,,,,,,,
discoveryproducts(bd)ltd,Luglio Skin Care Olive Oil 100 ml,Mililiter,100,luglio-oil,groceries,cooking-items,,190,0,,,,,"grocerie,cooking-items",10,,4920,active,1,100,"<p>Product details of Luglio Skin Care Olive Oil, 100ml Product Type: Skin Care Olive Oil Brand: Luglio Size: 100Ml Origin: Italy Fresh Quality Specifications of Luglio Skin Care Olive Oil, 100ml Brand No Brand SKU 184374164_BD-1129250121 Capacity 100ml What&rsquo;s in the box Luglio Skin Care Olive Oil 100ml</p>",,,,,,,
discoveryproducts(bd)ltd,Luglio Skin Care Olive Oil 250 ml,Mililiter,250,luglio-oil,groceries,cooking-items,,360,0,,,,,"grocerie,cooking-items",10,,4920,active,1,100,<p>Product details of Luglio Skin Care Olive Oil 250 ml</p>,,,,,,,
discoveryproducts(bd)ltd,Luglio Skin Care Olive Oil 500 ml,Mililiter,500,luglio-oil,groceries,cooking-items,,595,0,,,,,"grocerie,cooking-items",10,,4920,active,1,100,<p>Product details of Luglio Skin Care Olive Oil 500 ml</p>,,,,,,,
discoveryproducts(bd)ltd,Luglio Pomace Olive Oil 500 ml,Mililiter,500,luglio-oil,groceries,cooking-items,,475,0,,,,,"grocerie,cooking-items",10,,4920,active,1,100,<p>Product details of Luglio Pomace Olive Oil 500 ml Specifications of Luglio Pomace Olive Oil 500 ml Brand Luglio SKU 203430449_BD-1151467799 Capacity 500 Ltr Pack Size Not Specified Weight Not Specified Country of Origin Other What&rsquo;s in the box Luglio Pomace Olive Oil 500 ml</p>,,,,,,,
discoveryproducts(bd)ltd,Discovery Mustard Sauce 227 gm,Mililiter,227,discovery,groceries,sauces,,210,0,,,,,"grocerie,sauces",10,,4920,active,1,100,<p>Product Type: Sauce Brand: Discovery Flavor: Mustard Net Weight: 227gm Origin: U.S.A Good Quality</p>,,,,,,,
discoveryproducts(bd)ltd,Discovery Mustard Sauce 397 gm,Mililiter,397,discovery,groceries,sauces,,310,0,,,,,"grocerie,sauces",10,,4920,active,1,100,<p>Product details of Discovery Mustard Sauce 397 gm Specifications of Discovery Mustard Sauce 397 gm Brand No Brand SKU 203436238_BD-1151478022 Capacity 397 gm Pack Size Not Specified Weight Not Specified Country of Origin Other What&rsquo;s in the box Discovery Mustard Sauce 397 gm</p>,,,,,,,
discoveryproducts(bd)ltd,Discovery BBQ Sauce 490 gm,Mililiter,490,discovery,groceries,sauces,,285,0,,,,,"grocerie,sauces",10,,4920,active,1,100,"<p>Product details of Discovery BBQ Sauce 490 gm Specifications of Discovery BBQ Sauce 490 gm Brand No Brand SKU 203438072_BD-1151472633 Capacity 490 gm Pack Size Not Specified Weight Not Specified Country of Origin Other What&rsq
uo;s in the box Discovery BBQ Sauce 490 gm</p>",,,,,,,
discoveryproducts(bd)ltd,Discovery BBQ Sauce 290 gm,Mililiter,290,discovery,groceries,sauces,,185,0,,,,,"grocerie,sauces",10,,4920,active,1,100,"<p>Product details of Discovery BBQ Sauce 490 gm Specifications of Discovery BBQ Sauce 490 gm Brand No Brand SKU 203438072_BD-1151472633 Capacity 490 gm Pack Size Not Specified Weight Not Specified Country of Origin Other What&rsquo;s in the box Discovery BBQ Sauce 490 gm</p>
",,,,,,,
discoveryproducts(bd)ltd,Discovery Sweets Chilli Sauce 290 gm,Mililiter,290,discovery,groceries,sauces,,190,0,,,,,"grocerie,sauces",10,,4920,active,1,100,<p>Product details of Discovery Sweets Chilli Sauce 290 gm Specifications of Discovery Sweets Chilli Sauce 290 gm Brand No Brand SKU 203432462_BD-1151475576 Capacity 290 gm Pack Size Not Specified Weight Not Specified Country of Origin Other What&rsquo;s in the box Discovery Sweets Chilli Sauce 290 gm</p>,,,,,,,
discoveryproducts(bd)ltd,Discovery White Vinegar 473 ml,Mililiter,473,discovery,groceries,cooking-items,,205,0,,,,,"grocerie,cooking-items",10,,4920,active,1,100,<p>Product details of Discovery White Vinegar 473 ml Specifications of Discovery White Vinegar 473 ml Brand No Brand SKU 203439008_BD-1151468861 Capacity 473 ml Country of Origin Other Weight Not Specified Pack Size Not Specified What&rsquo;s in the box Discovery White Vinegar 473 ml</p>,,,,,,,
discoveryproducts(bd)ltd,Discovery White Vinegar 946 ml,Mililiter,946,discovery,groceries,cooking-items,,325,0,,,,,"grocerie,cooking-items",10,,4920,active,1,100,<p>Brand: Discovery Size: 16oz Origin: U.S.A Good Quality</p>,,,,,,,
discoveryproducts(bd)ltd,Discovery Apple Cider Vinegar 473 ml,Mililiter,473,discovery,groceries,cooking-items,,220,0,,,,,"grocerie,cooking-items",10,,4920,active,1,100,<p>Product details of Discovery Apple Cider Vinegar 473 ml Specifications of Discovery Apple Cider Vinegar 473 ml Brand No Brand SKU 203438066_BD-1151472632 Capacity 473 ml Country of Origin Other Weight Not Specified Pack Size Not Specified What&rsquo;s in the box Discovery Apple Cider Vinegar 473 ml</p>,,,,,,,
discoveryproducts(bd)ltd,Discovery Apple Cider Vinegar 946 ml,Mililiter,946,discovery,groceries,cooking-items,,340,0,,,,,"grocerie,cooking-items",10,,4920,active,1,100,<p>Product details of Discovery Apple Cider Vinegar 946 ml Specifications of Discovery Apple Cider Vinegar 946 ml Brand No Brand SKU 203432458_BD-1151475574 Capacity 946 ml Country of Origin Other Weight Not Specified Pack Size Not Specified What&rsquo;s in the box Discovery Apple Cider Vinegar 946 ml</p>,,,,,,,
discoveryproducts(bd)ltd,Discover Organic Apple Cider Vinegar 250ml,Mililiter,250,discovery,groceries,cooking-items,,400,0,,,,,"grocerie,cooking-items",10,,4920,active,1,100,<p>Discovery Organic Apple Cider Vinegar - 250ml. Product Type: Vinegar. Weight: 250 ml. Made from apple cider. Good quality product. Healthy food. Country of Origin: Italy.</p>,,,,,,,
discoveryproducts(bd)ltd,Discover Organic Apple Cider Vinegar 500ml,Mililiter,500,discovery,groceries,cooking-items,,750,0,,,,,"grocerie,cooking-items",10,,4920,active,1,100,"<p>Discover Organic Apple Cider Vinegar 1 Ltr. Brand: Discovery. Product Type: Apple Cider Vinegar. Net Capacity: 1 Ltr. Origin: Italy. Healt
hy and nutritious. Note: Free Mug.</p>",,,,,,,
discoveryproducts(bd)ltd,Discover Organic Apple Cider Vinegar 1 Ltr,Litre,1,discovery,groceries,cooking-items,,1325,0,,,,,"grocerie,cooking-items",10,,4920,active,1,100,<p>Detox Organic G Discover Organic Apple Cider Vinegar 1 Ltr. Brand: Discovery. Product Type: Apple Cider Vinegar. Net Capacity: 1 Ltr. Origin: Italy. Healthy and nutritious. Note: Free Mug.</p>,,,,,,,
discoveryproducts(bd)ltd,Detox Organic Ginger Vinegar 500 ml,Mililiter,500,detox,groceries,cooking-items,,1325,0,,,,,"grocerie,cooking-items",10,,4920,active,1,100,"<p>Brand: Discovery Size: 500ml Origin: Ital
y Good Quality</p>",,,,,,,
discoveryproducts(bd)ltd,Detox Organic Cinnamon Vinegar 500 ml,Mililiter,500,detox,groceries,cooking-items,,1325,0,,,,,"grocerie,cooking-items",10,,4920,active,1,100,<p>Detox Organic Pomegranate Vinegar 500 ML. Brand: Detox. Product Type: Pomegranate Vinegar. Net Capacity: 500 ML. Origin: Italy. Healthy and nutritious.</p>,,,,,,,
discoveryproducts(bd)ltd,Detox Organic Pomegranate Vinegar 500 ml,Mililiter,500,detox,groceries,cooking-items,,1325,0,,,,,"grocerie,cooking-items",10,,4920,active,1,100,<p>Product details of Italiano Organic Apple Cider Vinegar 500ml Specifications of Italiano Organic Apple Cider Vinegar 500ml Brand No Brand SKU 203439012_BD-1151468864 Capacity 500ml Country of Origin Other Weight Not Specified Pack Size Not Specified What&rsquo;s in the box Italiano Organic Apple Cider Vinegar 500ml</p>,,,,,,,
discoveryproducts(bd)ltd,Italiano Apple CIder Vinegar 500 ML,Mililiter,500,italiano-pasta,groceries,cooking-items,,250,0,,,,,"grocerie,cooking-items",10,,4920,active,1,100,"<p>Product details of Italiano Organic Apple Cider Vinegar with Mother 500ml 1 - 16.9 oz bottle of Alce Nero Organic Apple Cider Vinegar Alce Nero's Apple Vinegar is obtained using only apples organically grown in the Dolomite mountains Thanks to the high quality of raw material, organic apple cider vinegar Alce Nero offers an intense taste and a rich flavor The lower acidity of the vinegar of apples, compared to wine vinegar, makes it particularly suitable for salads and other dishes Specifications of Italiano Organic Apple Cider Vinegar with Mother 500ml Brand No Brand SKU 184358583_BD-1129230884 Capacity 500ml Country of Origin Not Specified Flavour Not Specified Volume 100 ml Pack Size 1</p>",,,,,,,
discoveryproducts(bd)ltd,Italiano Organic Apple Cider Vinegar 500ml,Mililiter,500,italiano-pasta,groceries,cooking-items,,650,0,,,,,"grocerie,cooking-items",10,,4920,active,1,100,<p>Product details of Italiano Organic Apple Cider Vinegar 1 Ltr Specifications of Italiano Organic Apple Cider Vinegar 1 Ltr Brand No Brand SKU 203434369_BD-1151474719 Capacity 1 Ltr Country of Origin Other Weight Not Specified Pack Size Not Specified What&rsquo;s in the box Italiano Organic Apple Cider Vinegar 1 Ltr</p>,,,,,,,
discoveryproducts(bd)ltd,Italiano Organic Apple Cider Vinegar 1 Ltr,Litre,1,italiano-pasta,groceries,cooking-items,,1200,0,,,,,"grocerie,cooking-items",10,,4920,active,1,100,<p>Product details of Italiano Organic Apple Cider Vinegar 1 Ltr Specifications of Italiano Organic Apple Cider Vinegar 1 Ltr Brand No Brand SKU 203434369_BD-1151474719 Capacity 1 Ltr Country of Origin Other Weight Not Specified Pack Size Not Specified What&rsquo;s in the box Italiano Organic Apple Cider Vinegar 1 Ltr</p>,,,,,,,
discoveryproducts(bd)ltd,De Nigris Organic Apple Cider Vinegar 1 Ltr,Litre,1,de-nigries,groceries,cooking-items,,1400,0,,,,,"grocerie,cooking-items",10,,4920,active,1,100,<p>Product details of De Nigris Organic Apple Cider Vinegar 500 ml Specifications of De Nigris Organic Apple Cider Vinegar 500 ml Brand No Brand SKU 203434371_BD-1151474720 Capacity 500 ml Pack Size Not Specified Weight Not Specified Country of Origin Other What&rsquo;s in the box De Nigris Organic Apple Cider Vinegar 500 ml</p>,,,,,,,
discoveryproducts(bd)ltd,De Nigris Organic Apple Cider Vinegar 500 ml ,Mililiter,500,de-nigries,groceries,cooking-items,,800,0,,,,,"grocerie,cooking-items",10,,4920,active,1,100,<p>Product details of De Nigris Organic Coconut Vinegar 500 ML Specifications of De Nigris Organic Coconut Vinegar 500 ML Brand No Brand SKU 203428862_BD-1151471661 Capacity 500 ML Pack Size Not Specified Weight Not Specified Country of Origin Other What&rsquo;s in the box De Nigris Organic Coconut Vinegar 500 ML</p>,,,,,,,
discoveryproducts(bd)ltd,De Nigris Organic Coconut Vinegar 500 ML,Mililiter,500,de-nigries,groceries,cooking-items,,1400,0,,,,,"grocerie,cooking-items",10,,4920,active,1,100,<p>Brand No Brand SKU 203431457_BD-1151469931 Capacity 400gm Country of Origin Other Weight Not Specified Pack Size Not Specified</p>,,,,,,,
discoveryproducts(bd)ltd,Italiano Pasta-Alphabet 400gm,Gram,400,italiano-pasta,groceries,snacks-and-instant-food,,250,0,,,,,"grocerie,snacks-and-instant-food",10,,4920,active,1,100,<p>Product details of Italiano Pasta Animal 400gm (Buy 1 Get 1 Free) Specifications of Italiano Pasta Animal 400gm (Buy 1 Get 1 Free) Brand No Brand SKU 203435336_BD-1151470807 Capacity 400gm Country of Origin Other Weight Not Specified Pack Size Not Specified What&rsquo;s in the box Italiano Pasta Animal 400gm (Buy 1 Get 1 Free)</p>,,,,,,,
discoveryproducts(bd)ltd,Italiano Pasta Animal 400gm ,Gram,400,italiano-pasta,groceries,snacks-and-instant-food,,250,0,,,,,"grocerie,snacks-and-instant-food",10,,4920,active,1,100,<p>Product details of Italiano Pasta Penne 500gm (Buy 1 Get 1 Free) Product Type: Italiano Pasta Penne 500gm (Buy 1 Get 1 Free) Brand: Italiano Capacity: 500gm Country Of Origin: Bulgaria Specifications of Italiano Pasta Penne 500gm (Buy 1 Get 1 Free) Brand No Brand SKU 203431458_BD-1151469932 Capacity 500gm Country of Origin Other Weight Not Specified Pack Size Not Specified What&rsquo;s in the box Italiano Pasta Penne 500gm (Buy 1 Get 1 Free)</p>,,,,,,,
discoveryproducts(bd)ltd,Italiano Pasta Penne 500gm ,Gram,500,italiano-pasta,groceries,snacks-and-instant-food,,250,0,,,,,"grocerie,snacks-and-instant-food",10,,4920,active,1,100,<p>Product details of Italiano Pasta Farfalle 500gm (Buy 1 Get 1 Free) Specifications of Italiano Pasta Farfalle 500gm (Buy 1 Get 1 Free) Brand No Brand SKU 203435337_BD-1151470808 Capacity 500gm Country of Origin Other Weight Not Specified Pack Size Not Specified What&rsquo;s in the box Italiano Pasta Farfalle 500gm (Buy 1 Get 1 Free)</p>,,,,,,,
discoveryproducts(bd)ltd,Italiano Pasta Farfalle 500gm,Gram,500,italiano-pasta,groceries,snacks-and-instant-food,,250,0,,,,,"grocerie,snacks-and-instant-food",10,,4920,active,1,100,<p>Product details of Italiano Pasta Fiochinni 500gm (Buy 1 Get 1 Free) Specifications of Italiano Pasta Fiochinni 500gm (Buy 1 Get 1 Free) Brand No Brand SKU 203437160_BD-1151473583 Capacity 500gm Country of Origin Other Weight Not Specified Pack Size Not Specified What&rsquo;s in the box Italiano Pasta Fiochinni 500gm (Buy 1 Get 1 Free)</p>,,,,,,,
discoveryproducts(bd)ltd,Italiano Pasta Fiochinni 500gm,Gram,500,italiano-pasta,groceries,snacks-and-instant-food,,250,0,,,,,"grocerie,snacks-and-instant-food",10,,4920,active,1,100,<p>Product details of Italiano Pasta Elbo Big 500gm (Buy 1 Get 1 Free) Specifications of Italiano Pasta Elbo Big 500gm (Buy 1 Get 1 Free) Brand No Brand SKU 203428833_BD-1151471573 Capacity 500gm Country of Origin Other Weight Not Specified Pack Size Not Specified What&rsquo;s in the box Italiano Pasta Elbo Big 500gm (Buy 1 Get 1 Free)</p>,,,,,,,
discoveryproducts(bd)ltd,Italiano Pasta Elbo Big 500gm ,Gram,500,italiano-pasta,groceries,snacks-and-instant-food,,250,0,,,,,"grocerie,snacks-and-instant-food",10,,4920,active,1,100,<p>Product details of Italiano Pasta Consiglli Small 500gm (Buy 1 Get 1 Free) Specifications of Italiano Pasta Consiglli Small 500gm (Buy 1 Get 1 Free) Brand No Brand SKU 203431459_BD-1151469933 Capacity 500gm Pack Size Not Specified Weight Not Specified Country of Origin Other What&rsquo;s in the box Italiano Pasta Elbo Small 500gm (Buy 1 Get 1 Free)</p>,,,,,,,
discoveryproducts(bd)ltd,Italiano Pasta Elbo Small 500gm,Gram,500,italiano-pasta,groceries,snacks-and-instant-food,,250,0,,,,,"grocerie,snacks-and-instant-food",10,,4920,active,1,100,<p>Product details of Italiano Pasta Congchili 500gm (Buy 1 Get 1 Free) Specifications of Italiano Pasta Congchili 500gm (Buy 1 Get 1 Free) Brand No Brand SKU 203427876_BD-1151463837 Capacity 500gm Country of Origin Other Weight Not Specified Pack Size Not Specified What&rsquo;s in the box Italiano Pasta Congchili 500gm (Buy 1 Get 1 Free)</p>,,,,,,,
discoveryproducts(bd)ltd,Italiano Pasta Congchili 500gm ,Gram,500,italiano-pasta,groceries,snacks-and-instant-food,,250,0,,,,,"grocerie,snacks-and-instant-food",10,,4920,active,1,100,<p>Product details of Italiano Pasta Fussilli 500gm (Buy 1 Get 1 Free) Specifications of Italiano Pasta Fussilli 500gm (Buy 1 Get 1 Free) Brand No Brand SKU 203429668_BD-1151477039 Capacity 500gm Country of Origin Other Weight Not Specified Pack Size Not Specified What&rsquo;s in the box Italiano Pasta Fussilli 500gm (Buy 1 Get 1 Free)</p>,,,,,,,
discoveryproducts(bd)ltd,Italiano Pasta Fussilli 500gm ,Gram,500,italiano-pasta,groceries,snacks-and-instant-food,,250,0,,,,,"grocerie,snacks-and-instant-food",10,,4920,active,1,100,<p>Product details of Italiano Pasta Spaghetti 500gm (Buy 1 Get 1 Free) Specifications of Italiano Pasta Spaghetti 500gm (Buy 1 Get 1 Free) Brand No Brand SKU 203430437_BD-1151467790 Capacity 500gm Country of Origin Other Weight Not Specified Pack Size Not Specified What&rsquo;s in the box Italiano Pasta Spaghetti 500gm (Buy 1 Get 1 Free)</p>,,,,,,,
discoveryproducts(bd)ltd,Italiano Pasta Spaghetti 500gm ,Gram,500,italiano-pasta,groceries,snacks-and-instant-food,,250,0,,,,,"grocerie,snacks-and-instant-food",10,,4920,active,1,100,<p>Product details of Italiano Pasta Spaghetti Bucatini 350gm (Buy 1 Get 1 Free) Specifications of Italiano Pasta Spaghetti Bucatini 350gm (Buy 1 Get 1 Free) Brand No Brand SKU 203431460_BD-1151469934 Capacity 350gm Country of Origin Other Weight Not Specified Pack Size Not Specified What&rsquo;s in the box Italiano Pasta Spaghetti Bucatini 350gm (Buy 1 Get 1 Free)</p>,,,,,,,
discoveryproducts(bd)ltd,Italiano Pasta Spaghetti Bucatini 350gm ,Gram,350,italiano-pasta,groceries,snacks-and-instant-food,,250,0,,,,,"grocerie,snacks-and-instant-food",10,,4920,active,1,100,<p>Product details of Zaytoon Extra Virgin Oil 1 Ltr Specifications of Zaytoon Extra Virgin Oil 1 Ltr Brand Zaytoon SKU 203438061_BD-1151472630 Capacity 1 Ltr Pack Size Not Specified Weight Not Specified Country of Origin Other What&rsquo;s in the box Zaytoon Extra Virgin Oil 1 Ltr</p>,,,,,,,
discoveryproducts(bd)ltd,Zaytoon Extra Virgin Oil 1 Ltr,Litre,1,zaytoon,groceries,cooking-items,,1325,0,,,,,"grocerie,cooking-items",10,,4920,active,1,100,<p>Product details of Zaytoon Extra Virgin Oil 500ml Specifications of Zaytoon Extra Virgin Oil 500ml Brand Zaytoon SKU 203431479_BD-1151469948 Capacity 500ml Pack Size Not Specified Weight Not Specified Country of Origin Other What&rsquo;s in the box Zaytoon Extra Virgin Oil 500ml</p>,,,,,,,
discoveryproducts(bd)ltd,Zaytoon Extra Virgin Oil 500ml,Mililiter,500,zaytoon,groceries,health-care,,675,0,,,,,"grocerie,health-care",10,,4920,active,1,100,"The journey of olive oil begins with the olive tree. The average life span is 300-400 years, but there are also 1000 year old trees. Olive trees of 7-8 years old begin to give fruit. Olive tree which takes its life source from soil, sun, air and water is quite generous. Fruits, leaves and the tree itself is also used. Olive leaves have natural antibiotic and antioxidant properties. It shows similar effects with garlic and onion in the body’s immune system. The fruit is green first, after ripening it takes a bright black color. In addition to being a energy storage, it contains lipoproteins, phospholipids, galactolipids. It is rich in amino acids. Contains vitamins A, E, D, K. The oils obtained from olives are also very valuable. 01. Virgin Olive Oil is obtained by applying mechanical or physical processes such as washing, decantation, centrifugation and filtration processes in thermal environment which will not cause any change in the natural qualities of olive tree fruit. Extra Virgin Olive Oil: Suitable for direct consumption, free fatty acid content of oleic acid is not more than 0,8 grams per 100 grams. Ordinary Virgin Olive oil: Suitable for direct consumption, free fatty acid content of oleic acid is not more than 2.0 grams per 100 grams. Crude Olive Oil / For Refining: Free fatty acid content of oleic acid is more than 2.0 grams per 100 grams or not suitable for direct consumption in terms of sensory characteristics and properties, suitable for refining or technical purposes. 02. Refined Olive Oil: Refined of Crude olive oil through the methods not leading to any change in the natural triglyceride structure of crude oil and free fatty acid content of oleic acid is not more than 0.3 grams per 100 grams. 03. Pure Olive Oil: A mixture of Refined Olive Oil and Virgin Olive Oil that is suitable for direct consumption and free fatty acid content of oleic acid is not more than 1.0 grams per l00 grams. In the regions where olive is grown, the average annual temperature is acceptable between 15 ° and 20 ° C. Due to its nature, the areas where olive groves are densely dominated by the Mediterranean climate in our country. All our consumers can also evaluate its sensory characteristics by themselves. The predominant fruity flavour and odour (flowers, grass, plants, fruit tastes and fragrances) that are felt at the same time also contain some sharp, bitterness (bitterness slightly to throat and tongue), and biting (nasal biting) properties. Appropriate for everyone’s taste via Velvety «mouthfeel». Olive Oil produced in the same quality in each bottle can not be seen with defects such as rancidity (deterioration by oxidation), mold, soil, olive mill wastewater, sourishness, metallic, fermented fragrances, fusty / muddy sediment. High sensory properties of Extra Virgin Olive Oil and Pure Olive Oil can be directly evaluated by our consumers via taste.
Specifications of Zaytoon Extra Virgin Oil 250 ml
BrandNo BrandSKU201884138_BD-1149377912
What’s in the box	Zaytoon Extra Virgin Oil 250 ml",,,,,,,
discoveryproducts(bd)ltd,Zaytoon Extra Virgin Oil 250 ml,Mililiter,250,zaytoon,groceries,health-care,,395,0,,,,,"grocerie,health-care",10,,4920,active,1,100,"<p>Product details of Zaytoon Extra Virgin Oil 100 ml The journey of olive oil begins with the olive tree. The average life span is 300-400 years, but there are also 1000 year old trees. Olive trees of 7-8 years old begin to give fruit. Olive tree which takes its life source from soil, sun, air and water is quite generous. Fruits, leaves and the tree itself is also used. Olive leaves have natural antibiotic and antioxidant properties. It shows similar effects with garlic and onion in the body&rsquo;s immune system. The fruit is green first, after ripening it takes a bright black color. In addition to being a energy storage, it contains lipoproteins, phospholipids, galactolipids. It is rich in amino acids. Contains vitamins A, E, D, K. The oils obtained from olives are also very valuable. 01. Virgin Olive Oil is obtained by applying mechanical or physical processes such as washing, decantation, centrifugation and filtration processes in thermal environment which will not cause any change in the natural qualities of olive tree fruit. Extra Virgin Olive Oil: Suitable for direct consumption, free fatty acid content of oleic acid is not more than 0,8 grams per 100 grams. Ordinary Virgin Olive oil: Suitable for direct consumption, free fatty acid content of oleic acid is not more than 2.0 grams per 100 grams. Crude Olive Oil / For Refining: Free fatty acid content of oleic acid is more than 2.0 grams per 100 grams or not suitable for direct consumption in terms of sensory characteristics and properties, suitable for refining or technical purposes. 02. Refined Olive Oil: Refined of Crude olive oil through the methods not leading to any change in the natural triglyceride structure of crude oil and free fatty acid content of oleic acid is not more than 0.3 grams per 100 grams. 03. Pure Olive Oil: A mixture of Refined Olive Oil and Virgin Olive Oil that is suitable for direct consumption and free fatty acid content of oleic acid is not more than 1.0 grams per l00 grams. In the regions where olive is grown, the average annual temperature is acceptable between 15 &deg; and 20 &deg; C. Due to its nature, the areas where olive groves are densely dominated by the Mediterranean climate in our country. All our consumers can also evaluate its sensory characteristics by themselves. The predominant fruity flavour and odour (flowers, grass, plants, fruit tastes and fragrances) that are felt at the same time also contain some sharp, bitterness (bitterness slightly to throat and tongue), and biting (nasal biting) properties. Appropriate for everyone&rsquo;s taste via Velvety &laquo;mouthfeel&raquo;. Olive Oil produced in the same quality in each bottle can not be seen with defects such as rancidity (deterioration by oxidation), mold, soil, olive mill wastewater, sourishness, metallic, fermented fragrances, fusty / muddy sediment. High sensory properties of Extra Virgin Olive Oil and Pure Olive Oil can be directly evaluated by our consumers via taste. Specifications of Zaytoon Extra Virgin Oil 100 ml Brand No Brand SKU 201878488_BD-1149377545 What&rsquo;s in the box Zaytoon Extra Virgin Oil 100 ml</p>",,,,,,,
